tita, campo[?]
108.801380, 6.446900e-01
108.964090, 6.448800e-01
109.079824, 6.562700e-01
109.248534, 6.563400e-01
109.367706, 6.609700e-01
109.370711, 6.621700e-01
109.484490, 6.678600e-01
109.665137, 6.680300e-01
109.783002, 6.793800e-01
110.019826, 6.793800e-01
110.137802, 6.910000e-01
110.374618, 6.910800e-01
110.489085, 7.023900e-01
110.657194, 7.024700e-01
110.772716, 7.084500e-01
110.774237, 7.063000e-01
110.946828, 7.171900e-01
110.947258, 7.105800e-01
111.127858, 7.174500e-01
111.127898, 7.207500e-01
111.301720, 7.217800e-01
111.301966, 7.288500e-01
111.482090, 7.288900e-01
111.483687, 7.322000e-01
111.657010, 7.333700e-01
111.658137, 7.400500e-01
111.835201, 7.433700e-01
111.837359, 7.410800e-01
111.955953, 7.480800e-01
112.130873, 7.482500e-01
112.250346, 7.594100e-01
112.430401, 7.594800e-01
112.544748, 7.646900e-01
112.545694, 7.661100e-01
112.665310, 7.707300e-01
112.839793, 7.708900e-01
112.955969, 7.820100e-01
113.124612, 7.820700e-01
113.241646, 7.879600e-01
113.243151, 7.864900e-01
113.360412, 7.932600e-01
113.541302, 7.934100e-01
113.659453, 8.044700e-01
113.896220, 8.044700e-01
114.013891, 8.157400e-01
114.247186, 8.156700e-01
114.364217, 8.269000e-01
114.596830, 8.269800e-01
114.718059, 8.379500e-01
114.951257, 8.379500e-01
115.067488, 8.491100e-01
115.304366, 8.490500e-01
115.420451, 8.601800e-01
115.654534, 8.602600e-01
115.773445, 8.711500e-01
116.008357, 8.711500e-01
116.123448, 8.822100e-01
116.358530, 8.822900e-01
116.479683, 8.931200e-01
116.714711, 8.932600e-01
116.831380, 9.040600e-01
117.066304, 9.042000e-01
117.184107, 9.149600e-01
117.416220, 9.149600e-01
117.534703, 9.258900e-01
117.706700, 9.259000e-01
117.821439, 9.322200e-01
117.824838, 9.294800e-01
118.003433, 9.406100e-01
118.004679, 9.327500e-01
118.184445, 9.438800e-01
118.186298, 9.410600e-01
118.302225, 9.474700e-01
118.471774, 9.476000e-01
118.593583, 9.582300e-01
118.828127, 9.583600e-01
118.945803, 9.689700e-01
119.175900, 9.689700e-01
119.297414, 9.797100e-01
119.533029, 9.797900e-01
119.647762, 9.903300e-01
119.881925, 9.904500e-01
120.002774, 1.000900e+00
120.234592, 1.000900e+00
120.350209, 1.011600e+00
120.587816, 1.011600e+00
120.705190, 1.022100e+00
120.888379, 1.022100e+00
121.002032, 1.028900e+00
121.003110, 1.026900e+00
121.121954, 1.032600e+00
121.292275, 1.032700e+00
121.406807, 1.043000e+00
121.582149, 1.043100e+00
121.696656, 1.046300e+00
121.697850, 1.049400e+00
121.875452, 1.049100e+00
121.876342, 1.057900e+00
122.056337, 1.060600e+00
122.058497, 1.057400e+00
122.175106, 1.063800e+00
122.348280, 1.063800e+00
122.466776, 1.074200e+00
122.634359, 1.074200e+00
122.752606, 1.077700e+00
122.752692, 1.079700e+00
122.871246, 1.084500e+00
123.054104, 1.084500e+00
123.172070, 1.094800e+00
123.404817, 1.094900e+00
123.520453, 1.105000e+00
123.758861, 1.105000e+00
123.876329, 1.115200e+00
124.110666, 1.115200e+00
124.228066, 1.125300e+00
124.463311, 1.125300e+00
124.579989, 1.135400e+00
124.815618, 1.135500e+00
124.930402, 1.145400e+00
125.166617, 1.145400e+00
125.283184, 1.155400e+00
125.520115, 1.155500e+00
125.636672, 1.165400e+00
125.871366, 1.165500e+00
125.989135, 1.175300e+00
126.223955, 1.175400e+00
126.342264, 1.185200e+00
126.576821, 1.185200e+00
126.692251, 1.195000e+00
126.873208, 1.195100e+00
126.988449, 1.198300e+00
126.988697, 1.202200e+00
127.177533, 1.199700e+00
127.177955, 1.209800e+00
127.351612, 1.209000e+00
127.353323, 1.212400e+00
127.468358, 1.214500e+00
127.631317, 1.214500e+00
127.750732, 1.224200e+00
127.983640, 1.224300e+00
128.101757, 1.233900e+00
128.335259, 1.233900e+00
128.454313, 1.243500e+00
128.688300, 1.243500e+00
128.808509, 1.253000e+00
129.038633, 1.253000e+00
129.157354, 1.262500e+00
129.392112, 1.262500e+00
129.510670, 1.272000e+00
129.746664, 1.272000e+00
129.864695, 1.281400e+00
130.097557, 1.281500e+00
130.216457, 1.290700e+00
130.374932, 1.290800e+00
130.492719, 1.292400e+00
130.494663, 1.296100e+00
130.658928, 1.294200e+00
130.659938, 1.305800e+00
130.850440, 1.306800e+00
130.851791, 1.300900e+00
131.020684, 1.303300e+00
131.022213, 1.315200e+00
131.207351, 1.315700e+00
131.207673, 1.311300e+00
131.324843, 1.318500e+00
131.508240, 1.318500e+00
131.625964, 1.327600e+00
131.857582, 1.327700e+00
131.976889, 1.336700e+00
132.209483, 1.336700e+00
132.326613, 1.345800e+00
132.563567, 1.345800e+00
132.680581, 1.354800e+00
132.914922, 1.354900e+00
133.032253, 1.363800e+00
133.266793, 1.363800e+00
133.384009, 1.372700e+00
133.620162, 1.372700e+00
133.737288, 1.381500e+00
133.908507, 1.381600e+00
134.028443, 1.387700e+00
134.029265, 1.383500e+00
134.207071, 1.396100e+00
134.209477, 1.384400e+00
134.388186, 1.397200e+00
134.388408, 1.392900e+00
134.504744, 1.399100e+00
134.676280, 1.399200e+00
134.793484, 1.407800e+00
135.029429, 1.407900e+00
135.147508, 1.416500e+00
135.382306, 1.416500e+00
135.498674, 1.425100e+00
135.734511, 1.425100e+00
135.850345, 1.433600e+00
136.086764, 1.433600e+00
136.203028, 1.442100e+00
