"X","    Y","  V  ","Points:0","Points:1","Points:2"
1.669,6.9377,0.69868,1.669,6.9377,0
2.1151,7.1631,0.71952,2.1151,7.1631,0
2.0243,7.3997,0.74309,2.0243,7.3997,0
1.9045,7.4805,0.75128,1.9045,7.4805,0
1.4557,6.8963,0.69556,1.4557,6.8963,0
1.3762,6.9907,0.70505,1.3762,6.9907,0
1.3578,7.3471,0.73956,1.3578,7.3471,0
1.3422,7.2309,0.72837,1.3422,7.2309,0
1.2942,7.1339,0.71918,1.2942,7.1339,0
1.47,6.757,0.682,1.47,6.757,0
1.6845,6.763,0.68151,1.6845,6.763,0
1.6156,6.648,0.67059,1.6156,6.648,0
1.9104,6.933,0.69735,1.9104,6.933,0
1.1228,6.8747,0.69522,1.1228,6.8747,0
1.0379,6.8729,0.69555,1.0379,6.8729,0
1.1519,6.9595,0.70311,1.1519,6.9595,0
0.96336,6.8897,0.69754,0.96336,6.8897,0
0.88969,6.8923,0.6982,0.88969,6.8923,0
0.93304,6.8273,0.69193,0.93304,6.8273,0
1.0071,6.8194,0.69073,1.0071,6.8194,0
1.4026,6.8617,0.69248,1.4026,6.8617,0
1.4169,6.7844,0.68494,1.4169,6.7844,0
1.3061,6.8637,0.69318,1.3061,6.8637,0
1.3488,6.5736,0.66507,1.3488,6.5736,0
1.4904,6.5439,0.66119,1.4904,6.5439,0
1.4311,6.7071,0.67739,1.4311,6.7071,0
1.4818,6.6177,0.66841,1.4818,6.6177,0
1.5548,6.6685,0.67293,1.5548,6.6685,0
1.9395,4.9734,0.4972,1.9395,4.9734,0
1.9896,4.9154,0.49109,1.9896,4.9154,0
2.0397,4.8575,0.48503,2.0397,4.8575,0
2.0868,4.9152,0.49113,2.0868,4.9152,0
2.0367,4.9732,0.49719,2.0367,4.9732,0
2.0967,4.7763,0.4766,2.0967,4.7763,0
2.0545,4.5151,0.44927,2.0545,4.5151,0
2.0581,4.6103,0.45918,2.0581,4.6103,0
2.1213,4.9875,0.4987,2.1213,4.9875,0
2.1613,4.8432,0.48366,2.1613,4.8432,0
2.1522,4.6733,0.46596,2.1522,4.6733,0
2.2623,4.7103,0.46997,2.2623,4.7103,0
1.4455,4.1422,0.40623,1.4455,4.1422,0
1.3347,4.1709,0.4076,1.3347,4.1709,0
1.4383,4.0599,0.3978,1.4383,4.0599,0
1.5097,4.0541,0.39803,1.5097,4.0541,0
2.0447,4.2175,0.41851,2.0447,4.2175,0
2.0461,4.1198,0.40853,2.0461,4.1198,0
2.1406,4.2068,0.4178,2.1406,4.2068,0
2.1231,4.315,0.42882,2.1231,4.315,0
2.1104,4.0917,0.40594,2.1104,4.0917,0
2.1533,3.9849,0.39526,2.1533,3.9849,0
2.2201,4.1041,0.40761,2.2201,4.1041,0
2.1454,4.1236,0.40932,2.1454,4.1236,0
2.2137,4.2151,0.4189,2.2137,4.2151,0
1.856,4.0534,0.40077,1.856,4.0534,0
1.9433,4.1398,0.41008,1.9433,4.1398,0
2.238,4.2823,0.42584,2.238,4.2823,0
2.2921,4.3711,0.43509,2.2921,4.3711,0
2.1597,3.874,0.38406,2.1597,3.874,0
2.0953,3.7801,0.37434,2.0953,3.7801,0
2.1612,3.7869,0.37529,2.1612,3.7869,0
2.2328,3.8823,0.38516,2.2328,3.8823,0
2.2264,3.9932,0.39636,2.2264,3.9932,0
1.9602,3.7033,0.36603,1.9602,3.7033,0
1.8774,3.7612,0.37141,1.8774,3.7612,0
2.0445,3.6512,0.36119,2.0445,3.6512,0
2.0333,3.7115,0.36719,2.0333,3.7115,0
2.1065,3.7198,0.36832,2.1065,3.7198,0
2.1288,3.6281,0.35921,2.1288,3.6281,0
2.3059,3.8905,0.38623,2.3059,3.8905,0
2.2271,3.7938,0.37621,2.2271,3.7938,0
2.3002,3.802,0.37729,2.3002,3.802,0
2.379,3.8988,0.38729,2.379,3.8988,0
2.3727,4.0097,0.39849,2.3727,4.0097,0
2.2996,4.0015,0.39744,2.2996,4.0015,0
2.2932,4.1124,0.40868,2.2932,4.1124,0
2.3175,4.1796,0.41559,2.3175,4.1796,0
2.397,4.0769,0.40537,2.397,4.0769,0
2.4213,4.1441,0.41226,2.4213,4.1441,0
2.3418,4.2468,0.42251,2.3418,4.2468,0
2.3661,4.314,0.42943,2.3661,4.314,0
2.4202,4.4028,0.43863,2.4202,4.4028,0
2.4455,4.2113,0.41915,2.4455,4.2113,0
2.4698,4.2785,0.42605,2.4698,4.2785,0
2.2949,4.8294,0.48233,2.2949,4.8294,0
2.3354,4.7758,0.47682,2.3354,4.7758,0
2.2136,4.7642,0.47549,2.2136,4.7642,0
2.435,4.6542,0.46441,2.435,4.6542,0
2.3588,4.6688,0.46582,2.3588,4.6688,0
2.1216,4.4135,0.43896,2.1216,4.4135,0
2.1337,4.5072,0.44868,2.1337,4.5072,0
2.201,4.3108,0.42865,2.201,4.3108,0
2.1883,4.4066,0.43845,2.1883,4.4066,0
2.2424,4.4954,0.44774,2.2424,4.4954,0
2.2551,4.3996,0.43793,2.2551,4.3996,0
2.3092,4.4885,0.44718,2.3092,4.4885,0
2.2963,4.5848,0.45707,2.2963,4.5848,0
2.2293,4.5923,0.45771,2.2293,4.5923,0
2.2927,4.67,0.46585,2.2927,4.67,0
2.3633,4.5773,0.45641,2.3633,4.5773,0
2.3732,4.5043,0.44894,2.3732,4.5043,0
2.3192,4.4155,0.43971,2.3192,4.4155,0
2.3832,4.4314,0.44148,2.3832,4.4314,0
2.5432,4.471,0.44582,2.5432,4.471,0
2.1464,4.9585,0.49568,2.1464,4.9585,0
2.2265,4.9675,0.49663,2.2265,4.9675,0
2.183,4.8846,0.48799,2.183,4.8846,0
2.2543,4.883,0.48786,2.2543,4.883,0
2.2876,4.9793,0.49786,2.2876,4.9793,0
2.3861,4.8818,0.48779,2.3861,4.8818,0
2.4114,4.9348,0.49327,2.4114,4.9348,0
2.5101,4.8195,0.48145,2.5101,4.8195,0
2.4257,4.8344,0.48293,2.4257,4.8344,0
2.4299,4.7474,0.47399,2.4299,4.7474,0
2.4278,4.7909,0.47846,2.4278,4.7909,0
2.3519,4.7184,0.47092,2.3519,4.7184,0
2.4957,4.9199,0.49175,2.4957,4.9199,0
2.324,4.9129,0.49099,2.324,4.9129,0
2.3721,4.979,0.49783,2.3721,4.979,0
2.4384,3.6574,0.36313,2.4384,3.6574,0
2.3042,3.6675,0.36377,2.3042,3.6675,0
2.3802,3.588,0.356,2.3802,3.588,0
2.4665,3.5644,0.35386,2.4665,3.5644,0
1.283,4.2265,0.41241,1.283,4.2265,0
1.3519,4.2091,0.41176,1.3519,4.2091,0
1.403,4.2463,0.41635,1.403,4.2463,0
1.4416,4.2848,0.42087,1.4416,4.2848,0
1.2196,3.935,0.38236,1.2196,3.935,0
1.1577,3.8457,0.37284,1.1577,3.8457,0
1.218,3.8675,0.37583,1.218,3.8675,0
1.2876,3.9578,0.38561,1.2876,3.9578,0
1.2943,4.026,0.39243,1.2943,4.026,0
1.3988,4.1294,0.40431,1.3988,4.1294,0
1.3156,4.1048,0.40061,1.3156,4.1048,0
1.376,4.0842,0.39942,1.376,4.0842,0
1.5836,3.9533,0.3886,1.5836,3.9533,0
1.6441,3.9625,0.39006,1.6441,3.9625,0
1.5969,3.8666,0.38004,1.5969,3.8666,0
1.489,3.9785,0.3902,1.489,3.9785,0
1.7066,3.9689,0.39119,1.7066,3.9689,0
1.3648,4.0375,0.39459,1.3648,4.0375,0
1.4519,3.9832,0.39026,1.4519,3.9832,0
1.463,3.8878,0.38089,1.463,3.8878,0
1.8436,3.9726,0.39249,1.8436,3.9726,0
1.7691,3.9752,0.39228,1.7691,3.9752,0
1.6984,3.8889,0.38308,1.6984,3.8889,0
1.7613,3.8949,0.38413,1.7613,3.8949,0
1.8242,3.901,0.38515,1.8242,3.901,0
1.9058,3.8923,0.38475,1.9058,3.8923,0
1.9321,3.9579,0.39151,1.9321,3.9579,0
1.9308,4.0573,0.4016,1.9308,4.0573,0
2.0127,4.0602,0.4023,2.0127,4.0602,0
1.7279,4.5313,0.44954,1.7279,4.5313,0
1.7651,4.4878,0.44515,1.7651,4.4878,0
1.6811,4.4737,0.44312,1.6811,4.4737,0
1.7174,4.4332,0.4391,1.7174,4.4332,0
1.8024,4.4442,0.44079,1.8024,4.4442,0
1.8492,4.5019,0.44708,1.8492,4.5019,0
1.811,4.5485,0.45181,1.811,4.5485,0
1.7536,4.3928,0.4351,1.7536,4.3928,0
1.7894,4.3539,0.43127,1.7894,4.3539,0
1.8397,4.4007,0.43644,1.8397,4.4007,0
1.6534,4.6185,0.4584,1.6534,4.6185,0
1.6906,4.5749,0.45395,1.6906,4.5749,0
1.6085,4.5546,0.45123,1.6085,4.5546,0
1.6448,4.5141,0.44716,1.6448,4.5141,0
1.7727,4.5952,0.45656,1.7727,4.5952,0
1.7345,4.6419,0.46135,1.7345,4.6419,0
1.8875,4.4552,0.44238,1.8875,4.4552,0
1.9333,4.516,0.44893,1.9333,4.516,0
1.894,4.5658,0.45398,1.894,4.5658,0
1.8548,4.6155,0.45908,1.8548,4.6155,0
1.9436,4.6215,0.46002,1.9436,4.6215,0
1.8156,4.6653,0.4642,1.8156,4.6653,0
1.8277,4.7661,0.47497,1.8277,4.7661,0
1.7432,4.6918,0.46674,1.7432,4.6918,0
1.6762,4.7174,0.46921,1.6762,4.7174,0
1.6648,4.6679,0.4638,1.6648,4.6679,0
1.5722,4.595,0.45532,1.5722,4.595,0
1.6004,4.6931,0.46618,1.6004,4.6931,0
1.5863,4.6441,0.46075,1.5863,4.6441,0
1.7519,4.7417,0.47214,1.7519,4.7417,0
1.8338,4.8165,0.48037,1.8338,4.8165,0
1.7694,4.8416,0.48293,1.7694,4.8416,0
1.7607,4.7917,0.47753,1.7607,4.7917,0
1.699,4.8164,0.48003,1.699,4.8164,0
1.6876,4.7669,0.47462,1.6876,4.7669,0
1.866,4.2719,0.42322,1.866,4.2719,0
1.9064,4.2303,0.41916,1.9064,4.2303,0
1.8204,4.2306,0.4187,1.8204,4.2306,0
1.8623,4.1881,0.41458,1.8623,4.1881,0
1.8769,4.3571,0.43211,1.8769,4.3571,0
1.9152,4.3142,0.42786,1.9152,4.3142,0
1.8257,4.3134,0.42729,1.8257,4.3134,0
1.9535,4.2713,0.42363,1.9535,4.2713,0
1.9461,4.184,0.41462,1.9461,4.184,0
1.9968,4.2229,0.41885,1.9968,4.2229,0
2.0022,4.3152,0.42838,2.0022,4.3152,0
1.964,4.3619,0.43303,1.964,4.3619,0
1.9257,4.4085,0.43769,1.9257,4.4085,0
1.748,4.3122,0.42666,1.748,4.3122,0
1.7838,4.2733,0.42287,1.7838,4.2733,0
2.0405,4.2686,0.42373,2.0405,4.2686,0
2.0847,4.3155,0.42874,2.0847,4.3155,0
2.051,4.3667,0.43388,2.051,4.3667,0
2.0831,4.414,0.43889,2.0831,4.414,0
2.0067,4.4135,0.43855,2.0067,4.4135,0
1.9725,4.4662,0.44389,1.9725,4.4662,0
2.0149,4.5191,0.44955,2.0149,4.5191,0
1.9814,4.5699,0.45474,1.9814,4.5699,0
1.6469,4.2779,0.42232,1.6469,4.2779,0
1.7153,4.2756,0.42262,1.7153,4.2756,0
1.7469,4.2327,0.41842,1.7469,4.2327,0
1.7836,4.19,0.41428,1.7836,4.19,0
2.1608,4.5516,0.45335,2.1608,4.5516,0
2.102,4.6056,0.45881,2.102,4.6056,0
2.0451,4.6598,0.46432,2.0451,4.6598,0
2.0003,4.6644,0.46469,2.0003,4.6644,0
2.0929,4.7157,0.47026,2.0929,4.7157,0
2.0335,4.7581,0.47459,2.0335,4.7581,0
1.5785,4.2802,0.42193,1.5785,4.2802,0
1.51,4.2825,0.42146,1.51,4.2825,0
1.4381,4.1978,0.41182,1.4381,4.1978,0
1.4741,4.2402,0.41664,1.4741,4.2402,0
1.5126,4.1875,0.41165,1.5126,4.1875,0
1.5455,4.2339,0.41679,1.5455,4.2339,0
1.5811,4.1852,0.41213,1.5811,4.1852,0
1.4797,4.1411,0.40652,1.4797,4.1411,0
1.5152,4.0924,0.40197,1.5152,4.0924,0
1.5482,4.1388,0.40704,1.5482,4.1388,0
1.5837,4.0901,0.40243,1.5837,4.0901,0
1.6521,4.0878,0.40281,1.6521,4.0878,0
1.5453,4.0512,0.39811,1.5453,4.0512,0
1.5754,4.0101,0.39424,1.5754,4.0101,0
1.8176,4.1456,0.40994,1.8176,4.1456,0
1.7788,4.011,0.39597,1.7788,4.011,0
1.8187,4.0531,0.40051,1.8187,4.0531,0
1.8517,4.1011,0.40561,1.8517,4.1011,0
1.9014,4.1414,0.41002,1.9014,4.1414,0
1.8399,4.8669,0.48577,1.8399,4.8669,0
1.8942,4.8007,0.47882,1.8942,4.8007,0
1.9002,4.8505,0.48412,1.9002,4.8505,0
1.846,4.9172,0.49116,1.846,4.9172,0
1.787,4.9415,0.49371,1.787,4.9415,0
1.7782,4.8915,0.48832,1.7782,4.8915,0
1.933,4.6963,0.46786,1.933,4.6963,0
1.8881,4.7509,0.47352,1.8881,4.7509,0
1.9416,4.7444,0.47296,1.9416,4.7444,0
2.0037,4.7365,0.47226,2.0037,4.7365,0
1.949,4.7934,0.47815,1.949,4.7934,0
1.955,4.8432,0.48342,1.955,4.8432,0
2.0051,4.7852,0.47738,2.0051,4.7852,0
2.0099,4.8358,0.48272,2.0099,4.8358,0
1.9598,4.8938,0.48878,1.9598,4.8938,0
1.905,4.9011,0.4895,1.905,4.9011,0
1.8521,4.9676,0.49656,1.8521,4.9676,0
1.9097,4.9517,0.49489,1.9097,4.9517,0
1.797,4.9912,0.49907,1.797,4.9912,0
1.066,4.0602,0.3914,1.066,4.0602,0
2.4522,3.9071,0.38832,2.4522,3.9071,0
2.3733,3.8103,0.37834,2.3733,3.8103,0
2.4464,3.8186,0.37937,2.4464,3.8186,0
2.4764,3.9743,0.39517,2.4764,3.9743,0
2.5007,4.0415,0.40203,2.5007,4.0415,0
2.2824,3.7359,0.37057,2.2824,3.7359,0
2.3555,3.7442,0.37163,2.3555,3.7442,0
2.1811,3.719,0.36852,2.1811,3.719,0
2.219,3.6952,0.36627,2.219,3.6952,0
2.3376,3.6781,0.36493,2.3376,3.6781,0
2.4108,3.6863,0.36597,2.4108,3.6863,0
2.4286,3.7524,0.37267,2.4286,3.7524,0
2.4839,3.6946,0.36699,2.4839,3.6946,0
1.2288,4.0386,0.3926,1.2288,4.0386,0
1.1891,3.9924,0.3874,1.1891,3.9924,0
1.2227,3.9695,0.38576,1.2227,3.9695,0
1.2629,4.0149,0.39085,1.2629,4.0149,0
1.5664,3.4733,0.34101,1.5664,3.4733,0
1.7216,3.766,0.37094,1.7216,3.766,0
1.8071,3.7647,0.37136,1.8071,3.7647,0
1.6766,3.4167,0.33611,1.6766,3.4167,0
1.6215,3.445,0.33858,1.6215,3.445,0
1.8181,3.8297,0.37794,1.8181,3.8297,0
1.8794,3.8268,0.378,1.8794,3.8268,0
1.7437,3.8274,0.37723,1.7437,3.8274,0
1.9436,3.7938,0.37502,1.9436,3.7938,0
1.9769,3.8533,0.38118,1.9769,3.8533,0
2.1911,3.5834,0.35495,2.1911,3.5834,0
2.0167,3.802,0.3762,2.0167,3.802,0
2.05,3.8616,0.38236,2.05,3.8616,0
2.0103,3.9129,0.38736,2.0103,3.9129,0
2.0898,3.8103,0.37735,2.0898,3.8103,0
2.1231,3.8699,0.3835,2.1231,3.8699,0
2.0834,3.9212,0.38852,2.0834,3.9212,0
2.0432,3.972,0.39349,2.0432,3.972,0
2.1168,3.9808,0.3947,2.1168,3.9808,0
2.077,4.0321,0.39974,2.077,4.0321,0
2.003,4.0228,0.39845,2.003,4.0228,0
1.9692,3.9626,0.39218,1.9692,3.9626,0
1.5586,3.7585,0.36898,1.5586,3.7585,0
1.6511,3.793,0.37313,1.6511,3.793,0
1.5982,3.8191,0.37532,1.5982,3.8191,0
1.5205,3.8672,0.37942,1.5205,3.8672,0
1.4423,3.8122,0.37321,1.4423,3.8122,0
1.4962,3.7855,0.3711,1.4962,3.7855,0
1.4535,3.7169,0.36396,1.4535,3.7169,0
1.5074,3.6902,0.36182,1.5074,3.6902,0
1.6747,3.8409,0.3781,1.6747,3.8409,0
2.0294,3.1261,0.3089,2.0294,3.1261,0
2.1212,3.0724,0.30385,2.1212,3.0724,0
2.1908,3.1393,0.31068,2.1908,3.1393,0
1.9484,3.2799,0.32384,1.9484,3.2799,0
1.9119,3.1924,0.31505,1.9119,3.1924,0
1.9706,3.1593,0.31198,1.9706,3.1593,0
1.9292,3.0781,0.30383,1.9292,3.0781,0
1.988,3.045,0.30075,1.988,3.045,0
2.0516,3.0055,0.29703,2.0516,3.0055,0
2.1435,2.9518,0.29195,2.1435,2.9518,0
2.2131,3.0187,0.29876,2.2131,3.0187,0
2.2806,3.0817,0.30518,2.2806,3.0817,0
2.2822,2.9446,0.29157,2.2822,2.9446,0
2.3518,3.0116,0.29837,2.3518,3.0116,0
2.3481,3.1447,0.31161,2.3481,3.1447,0
2.2542,3.1945,0.31633,2.2542,3.1945,0
2.2417,3.4597,0.34275,2.2417,3.4597,0
2.2615,3.5195,0.34879,2.2615,3.5195,0
2.2067,3.5438,0.35105,2.2067,3.5438,0
2.2555,3.6282,0.35966,2.2555,3.6282,0
2.0589,3.4509,0.34124,2.0589,3.4509,0
2.0478,3.5112,0.34721,2.0478,3.5112,0
2.0892,3.5346,0.34971,2.0892,3.5346,0
2.0525,3.5973,0.35583,2.0525,3.5973,0
2.0701,3.3905,0.33527,2.0701,3.3905,0
2.0419,3.2802,0.32421,2.0419,3.2802,0
2.0971,3.3197,0.32832,2.0971,3.3197,0
2.1231,3.4261,0.339,2.1231,3.4261,0
2.112,3.4864,0.34498,2.112,3.4864,0
2.3318,3.6386,0.36094,2.3318,3.6386,0
2.2995,3.5814,0.3551,2.2995,3.5814,0
2.341,3.538,0.35088,2.341,3.538,0
2.3086,3.4808,0.34505,2.3086,3.4808,0
2.3839,3.5045,0.34764,2.3839,3.5045,0
2.4239,3.5529,0.35259,2.4239,3.5529,0
2.226,3.7388,0.37068,2.226,3.7388,0
1.2828,3.4675,0.33836,1.2828,3.4675,0
1.3354,3.4407,0.33621,1.3354,3.4407,0
1.2671,3.3981,0.33161,1.2671,3.3981,0
1.317,3.3711,0.3294,1.317,3.3711,0
1.3879,3.4139,0.33402,1.3879,3.4139,0
1.4049,3.4834,0.34086,1.4049,3.4834,0
1.3511,3.5101,0.34301,1.3511,3.5101,0
1.3183,3.3235,0.32486,1.3183,3.3235,0
1.3905,3.3188,0.32487,1.3905,3.3188,0
1.3892,3.3663,0.32945,1.3892,3.3663,0
1.4614,3.3616,0.32946,1.4614,3.3616,0
1.4601,3.4091,0.33406,1.4601,3.4091,0
1.2171,3.4251,0.33378,1.2171,3.4251,0
1.1988,3.3555,0.32705,1.1988,3.3555,0
1.2461,3.3283,0.32481,1.2461,3.3283,0
1.4588,3.4566,0.33866,1.4588,3.4566,0
1.4758,3.5261,0.34554,1.4758,3.5261,0
1.422,3.5529,0.34772,1.422,3.5529,0
1.3681,3.5796,0.34985,1.3681,3.5796,0
1.4561,3.6218,0.3547,1.4561,3.6218,0
1.4022,3.6485,0.35683,1.4022,3.6485,0
1.3142,3.6063,0.35193,1.3142,3.6063,0
1.2933,3.5489,0.34623,1.2933,3.5489,0
1.2391,3.5818,0.34884,1.2391,3.5818,0
1.2683,3.5035,0.34167,1.2683,3.5035,0
1.26,3.6392,0.35453,1.26,3.6392,0
1.3484,3.6752,0.3589,1.3484,3.6752,0
1.1335,3.654,0.35448,1.1335,3.654,0
1.1881,3.6149,0.35145,1.1881,3.6149,0
1.3996,3.7436,0.36606,1.3996,3.7436,0
1.1169,2.9882,0.29176,1.1169,2.9882,0
1.1207,2.9199,0.28528,1.1207,2.9199,0
1.0566,2.908,0.28387,1.0566,2.908,0
1.1245,2.8516,0.27878,1.1245,2.8516,0
1.1946,2.8658,0.28041,1.1946,2.8658,0
1.1911,2.9323,0.28676,1.1911,2.9323,0
1.0036,2.8948,0.2824,1.0036,2.8948,0
1.0047,2.842,0.27741,1.0047,2.842,0
1.066,2.8458,0.278,1.066,2.8458,0
1.0757,2.7866,0.2724,1.0757,2.7866,0
1.137,2.7905,0.27298,1.137,2.7905,0
1.1094,3.1248,0.30465,1.1094,3.1248,0
1.1131,3.0565,0.29821,1.1131,3.0565,0
1.0391,3.0964,0.30158,1.0391,3.0964,0
1.1873,3.0187,0.29499,1.1873,3.0187,0
1.1836,3.089,0.30167,1.1836,3.089,0
1.198,2.7994,0.27405,1.198,2.7994,0
1.2688,2.8019,0.27455,1.2688,2.8019,0
1.2657,2.8666,0.28075,1.2657,2.8666,0
1.3372,2.8634,0.28072,1.3372,2.8634,0
1.3341,2.9381,0.28791,1.3341,2.9381,0
1.2621,2.949,0.28866,1.2621,2.949,0
1.2578,3.0532,0.29863,1.2578,3.0532,0
1.2933,3.0746,0.30085,1.2933,3.0746,0
1.2545,3.1318,0.30613,1.2545,3.1318,0
1.219,3.1104,0.30389,1.219,3.1104,0
1.1802,3.1676,0.30911,1.1802,3.1676,0
1.1448,3.1462,0.30688,1.1448,3.1462,0
1.0351,3.1606,0.30758,1.0351,3.1606,0
0.97486,3.0704,0.2988,0.97486,3.0704,0
1.106,3.2034,0.31204,1.106,3.2034,0
1.0706,3.182,0.30981,1.0706,3.182,0
1.0336,3.2262,0.3137,1.0336,3.2262,0
1.3217,3.2449,0.31734,1.3217,3.2449,0
1.1514,3.3828,0.32924,1.1514,3.3828,0
1.3985,3.1141,0.30517,1.3985,3.1141,0
1.4376,3.0249,0.29673,1.4376,3.0249,0
1.4687,3.1404,0.30806,1.4687,3.1404,0
1.4653,3.219,0.31566,1.4653,3.219,0
1.3952,3.1927,0.31274,1.3952,3.1927,0
1.3918,3.2713,0.3203,1.3918,3.2713,0
1.464,3.2665,0.32026,1.464,3.2665,0
1.4627,3.314,0.32486,1.4627,3.314,0
1.6992,3.1123,0.30635,1.6992,3.1123,0
1.5769,3.093,0.30396,1.5769,3.093,0
1.6418,3.0519,0.30021,1.6418,3.0519,0
1.7616,3.0744,0.30288,1.7616,3.0744,0
1.8116,3.1443,0.30994,1.8116,3.1443,0
1.7516,3.179,0.31312,1.7516,3.179,0
1.7992,3.2522,0.32051,1.7992,3.2522,0
1.7417,3.2837,0.32336,1.7417,3.2837,0
1.7317,3.3883,0.33361,1.7317,3.3883,0
1.7868,3.36,0.33109,1.7868,3.36,0
1.8531,3.2255,0.3181,1.8531,3.2255,0
1.8945,3.3066,0.32628,1.8945,3.3066,0
1.8406,3.3333,0.32869,1.8406,3.3333,0
1.6088,3.5989,0.35362,1.6088,3.5989,0
1.5638,3.5684,0.3503,1.5638,3.5684,0
0.98401,3.8852,0.37341,0.98401,3.8852,0
1.51,3.5951,0.35253,1.51,3.5951,0
1.5612,3.6634,0.35962,1.5612,3.6634,0
0.84408,3.1812,0.30828,0.84408,3.1812,0
0.9829,3.3439,0.32423,0.9829,3.3439,0
0.9962,3.3953,0.32908,0.9962,3.3953,0
0.98688,3.4441,0.33347,0.98688,3.4441,0
0.9223,3.6081,0.34756,0.9223,3.6081,0
0.97757,3.493,0.33784,0.97757,3.493,0
1.0514,3.4616,0.33571,1.0514,3.4616,0
1.0627,3.3541,0.32583,1.0627,3.3541,0
1.104,3.41,0.3314,1.104,3.41,0
1.0619,3.4253,0.33244,1.0619,3.4253,0
1.0283,3.4877,0.33788,1.0283,3.4877,0
1.0329,3.5345,0.34224,1.0329,3.5345,0
1.0974,3.552,0.34456,1.0974,3.552,0
0.824,3.6264,0.3478,0.824,3.6264,0
0.81871,3.705,0.35446,0.81871,3.705,0
1.0922,3.8523,0.37241,1.0922,3.8523,0
1.1587,3.7784,0.36651,1.1587,3.7784,0
1.2139,3.7996,0.36928,1.2139,3.7996,0
1.353,3.8526,0.37618,1.353,3.8526,0
1.2867,3.8314,0.3733,1.2867,3.8314,0
1.3097,3.9003,0.3803,1.3097,3.9003,0
1.2783,3.8893,0.37879,1.2783,3.8893,0
1.3077,3.7836,0.36894,1.3077,3.7836,0
1.37,3.9221,0.38321,1.37,3.9221,0
1.3505,3.9799,0.38867,1.3505,3.9799,0
1.4111,3.8257,0.37421,1.4111,3.8257,0
1.4318,3.9013,0.38189,1.4318,3.9013,0
1.4149,3.9724,0.38875,1.4149,3.9724,0
1.4271,4.0133,0.39298,1.4271,4.0133,0
1.1701,3.4462,0.33537,1.1701,3.4462,0
1.15,3.5004,0.34028,1.15,3.5004,0
1.1415,3.2248,0.31429,1.1415,3.2248,0
1.2157,3.189,0.31136,1.2157,3.189,0
1.1769,3.2462,0.31654,1.1769,3.2462,0
1.2899,3.1532,0.30837,1.2899,3.1532,0
1.2511,3.2104,0.31361,1.2511,3.2104,0
1.33,3.0485,0.29852,1.33,3.0485,0
1.3634,3.1009,0.30373,1.3634,3.1009,0
1.3267,3.1271,0.30606,1.3267,3.1271,0
1.3601,3.1795,0.31128,1.3601,3.1795,0
1.3233,3.2056,0.31358,1.3233,3.2056,0
1.2866,3.2318,0.31587,1.2866,3.2318,0
1.2478,3.289,0.32108,1.2478,3.289,0
1.2124,3.2676,0.31881,1.2124,3.2676,0
0.17207,2.5646,0.24949,0.17207,2.5646,0
0.26309,2.5959,0.2525,0.26309,2.5959,0
0.65409,2.8963,0.28118,0.65409,2.8963,0
0.69691,2.8706,0.27895,0.69691,2.8706,0
0.80848,2.8922,0.28138,0.80848,2.8922,0
0.8912,2.844,0.27717,0.8912,2.844,0
0.93096,2.855,0.27836,0.93096,2.855,0
0.88387,2.915,0.28382,0.88387,2.915,0
0.74503,2.8661,0.27871,0.74503,2.8661,0
0.79719,2.8116,0.27379,0.79719,2.8116,0
0.8424,2.7618,0.26926,0.8424,2.7618,0
0.88739,2.8031,0.2733,0.88739,2.8031,0
0.88762,2.7121,0.26469,0.88762,2.7121,0
1.514,2.8455,0.27962,1.514,2.8455,0
1.5847,2.8078,0.27618,1.5847,2.8078,0
1.5192,2.7333,0.26872,1.5192,2.7333,0
1.5821,2.9029,0.28544,1.5821,2.9029,0
1.5109,2.9483,0.28961,1.5109,2.9483,0
1.6495,2.8586,0.28135,1.6495,2.8586,0
1.6558,2.7587,0.2716,1.6558,2.7587,0
1.7217,2.8079,0.27661,1.7217,2.8079,0
1.7142,2.9094,0.28653,1.7142,2.9094,0
1.6456,2.9552,0.29078,1.6456,2.9552,0
1.4537,2.6588,0.26128,1.4537,2.6588,0
1.3877,2.5859,0.25402,1.3877,2.5859,0
1.5271,2.604,0.25614,1.5271,2.604,0
1.5908,2.6899,0.26469,1.5908,2.6899,0
1.5795,2.9979,0.2947,1.5795,2.9979,0
1.5072,3.0589,0.30034,1.5072,3.0589,0
1.3992,2.4246,0.23836,1.3992,2.4246,0
1.3244,2.4913,0.24467,1.3244,2.4913,0
1.4622,2.5234,0.24812,1.4622,2.5234,0
1.2438,2.3974,0.23538,1.2438,2.3974,0
0.80642,2.4928,0.24364,0.80642,2.4928,0
1.5366,2.4608,0.24218,1.5366,2.4608,0
1.6005,2.5492,0.25097,1.6005,2.5492,0
1.474,2.3579,0.23201,1.474,2.3579,0
1.3188,2.3287,0.22885,1.3188,2.3287,0
1.3938,2.2599,0.22229,1.3938,2.2599,0
1.5488,2.2912,0.22563,1.5488,2.2912,0
1.611,2.3982,0.23622,1.611,2.3982,0
1.674,2.4969,0.24602,1.674,2.4969,0
1.7378,2.5854,0.25483,1.7378,2.5854,0
1.6643,2.6376,0.25978,1.6643,2.6376,0
1.7293,2.7064,0.26668,1.7293,2.7064,0
1.2205,2.2417,0.22022,1.2205,2.2417,0
1.1455,2.3104,0.22674,1.1455,2.3104,0
1.0837,2.5518,0.24992,1.0837,2.5518,0
1.068,2.6472,0.25904,1.068,2.6472,0
